Arrondissement,Commerces,Culture,Enseignement,Environnement,Qualité de vie,Santé,Sports et loisirs,Sécurité,Transports,Etiquette_GES,Etiquette_DPE,nombre_de_bars,nombre_de_club,Valeur fonciere,Surface reelle bati,Nombre pieces principales,Adresse,prix_m2,Appartement,Maison,lat,long
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,800000.0,38.0,2.0,26 RUE DES ROSIERS 75004,21052.63,1,0,48.857196,2.359513
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,628500.0,30.0,2.0,9 RUE BEAUTREILLIS 75004,20950.0,1,0,48.852793,2.363409
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1060000.0,51.0,3.0,52 RUE DE LA VERRERIE 75004,20784.31,1,0,48.858167,2.352557
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1410000.0,68.0,3.0,73 RUE ST LOUIS EN L ILE 75004,20735.29,1,0,48.85257,2.354357
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1334000.0,65.0,3.0,8 AV VICTORIA 75004,20523.08,1,0,48.857349,2.349664
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1322330.1,65.0,3.0,58 RUE ST LOUIS EN L ILE 75004,20343.54,1,0,48.852116,2.355899
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,581000.0,29.0,2.0,22 RUE DU PETIT MUSC 75004,20034.48,1,0,48.852464,2.363989
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,2810000.0,141.0,4.0,23 RUE DE VENISE 75004,19929.08,1,0,48.861107,2.35102
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,2154200.0,110.0,3.0,30 RUE DES ROSIERS 75004,19583.64,1,0,48.857258,2.359296
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,411162.3,21.0,1.0,18 RUE STE CROIX BRETONNERIE 75004,19579.16,1,0,48.858163,2.356474
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,772500.0,40.0,3.0,94 RUE DE RIVOLI 75004,19312.5,1,0,48.858467,2.348732
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,578000.0,30.0,2.0,37 QUAI D ANJOU 75004,19266.67,1,0,48.85228,2.357381
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,900000.0,47.0,2.0,16 PL DES VOSGES 75004,19148.94,1,0,48.85554,2.366575
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1586956.0,83.0,3.0,10 RUE SAINT MERRI 75004,19119.95,1,0,48.859199,2.353423
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,860000.0,45.0,2.0,10 RUE BOUTAREL 75004,19111.11,1,0,48.852472,2.354046
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1451100.0,76.0,3.0,10 PL DES VOSGES 75004,19093.42,1,0,48.855026,2.366377
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1350771.0,71.0,4.0,56 RUE DE LA VERRERIE 75004,19024.94,1,0,48.85825,2.352318
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,570000.0,30.0,2.0,52 RUE DU ROI DE SICILE 75004,19000.0,1,0,48.856587,2.357268
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1311000.0,69.0,4.0,26 QUAI D ORLEANS 75004,19000.0,1,0,48.851869,2.354025
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,910000.0,48.0,2.0,33 QUAI DE BOURBON 75004,18958.33,1,0,48.853323,2.354168
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,375000.0,20.0,1.0,12 RUE SAINT BON 75004,18750.0,1,0,48.858632,2.350689
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,523810.0,28.0,2.0,13 QUAI AUX FLEURS 75004,18707.5,1,0,48.85429,2.351346
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,298560.0,16.0,1.0,26 RUE CHANOINESSE 75004,18660.0,1,0,48.854267,2.350164
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,2864000.0,154.0,5.0,3 QUAI AUX FLEURS 75004,18597.4,1,0,48.853178,2.351992
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,241000.0,13.0,1.0,27 RUE ST LOUIS EN L ILE 75004,18538.46,1,0,48.851634,2.356965
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1000000.0,54.0,3.0,23 RUE DES FRANCS BOURGEOIS 75004,18518.52,1,0,48.856918,2.362608
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1050000.0,57.0,3.0,43 RUE DU TEMPLE 75004,18421.05,1,0,48.859691,2.354079
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,551000.0,30.0,2.0,3 RUE D ORMESSON 75004,18366.67,1,0,48.855126,2.362959
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1101932.0,60.0,2.0,26 RUE ST LOUIS EN L ILE 75004,18365.53,1,0,48.851505,2.357599
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,550000.0,30.0,2.0,6 RUE DE JARENTE 75004,18333.33,1,0,48.85575,2.362936
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,440000.0,24.0,2.0,45 RUE STE CROIX BRETONNERIE 75004,18333.33,1,0,48.858906,2.3539
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1317000.0,72.0,4.0,15 RUE DE RIVOLI 75004,18291.67,1,0,48.855906,2.357712
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,675000.0,37.0,2.0,37 QUAI D ANJOU 75004,18243.24,1,0,48.85228,2.357381
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,436600.0,24.0,1.0,14 RUE DES LIONS SAINT PAUL 75004,18191.67,1,0,48.852628,2.361883
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,435000.0,24.0,2.0,11 RUE CHARLES V 75004,18125.0,1,0,48.85286,2.362789
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1735000.0,96.0,5.0,7 PL DU MARCHE SAINTE CATHERINE 75004,18072.92,1,0,48.855558,2.362692
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1500000.0,83.0,3.0,10 RUE SAINT MERRI 75004,18072.29,1,0,48.859199,2.353423
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,920000.0,51.0,1.0,13 RUE FERDINAND DUVAL 75004,18039.22,1,0,48.856563,2.359461
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,990000.0,55.0,1.0,17 QUAI DE BOURBON 75004,18000.0,1,0,48.852738,2.35599
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,610000.0,34.0,2.0,38 RUE ST LOUIS EN L ILE 75004,17941.18,1,0,48.851671,2.357137
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1130000.0,63.0,3.0,39 RUE DE RIVOLI 75004,17936.51,1,0,48.857867,2.349849
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1058000.0,59.0,3.0,43 RUE VIEILLE DU TEMPLE 75004,17932.2,1,0,48.857948,2.357843
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1950000.0,110.0,6.0,10 RUE DES NONNAINS D HYERES 75004,17727.27,1,0,48.85402,2.35852
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,690000.0,39.0,2.0,6 RUE DES ROSIERS 75004,17692.31,1,0,48.856792,2.36029
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,282000.0,16.0,1.0,25 RUE DU ROI DE SICILE 75004,17625.0,1,0,48.856413,2.35755
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,933350.0,53.0,2.0,52 RUE ST LOUIS EN L ILE 75004,17610.38,1,0,48.85197,2.356303
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,210000.0,12.0,1.0,5 RUE DU TRESOR 75004,17500.0,1,0,48.856926,2.358006
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,506810.0,29.0,2.0,16 RUE CHARLEMAGNE 75004,17476.21,1,0,48.854387,2.359882
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1756930.0,101.0,4.0,21 RUE CHARLES V 75004,17395.35,1,0,48.853168,2.362158
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,950000.0,55.0,4.0,44 RUE VIEILLE DU TEMPLE 75004,17272.73,1,0,48.858028,2.35806
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1380000.0,80.0,3.0,16 RUE VIEILLE DU TEMPLE 75004,17250.0,1,0,48.856742,2.357011
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1720000.0,100.0,4.0,3 BD BOURDON 75004,17200.0,1,0,48.847976,2.365744
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,550000.0,32.0,2.0,113 RUE SAINT ANTOINE 75004,17187.5,1,0,48.855016,2.360914
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,978500.0,57.0,3.0,17 RUE PAVEE 75004,17166.67,1,0,48.856714,2.361183
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,3430621.0,200.0,5.0,12 RUE SAINT MERRI 75004,17153.1,1,0,48.859305,2.353176
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,651737.0,38.0,3.0,18 RUE MALHER 75004,17150.97,1,0,48.856358,2.361439
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,480000.0,28.0,1.0,9 RUE CHARLES V 75004,17142.86,1,0,48.852802,2.362907
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1250000.0,73.0,3.0,32 RUE SAINT ANTOINE 75004,17123.29,1,0,48.853947,2.365245
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,700000.0,41.0,2.0,14 RUE DU ROI DE SICILE 75004,17073.17,1,0,48.855906,2.359694
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,460750.0,27.0,1.0,8 RUE LE REGRATTIER 75004,17064.81,1,0,48.852019,2.354552
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,665000.0,39.0,2.0,4 RUE BEAUTREILLIS 75004,17051.28,1,0,48.852252,2.362926
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,800000.0,47.0,2.0,26 RUE DES ROSIERS 75004,17021.28,1,0,48.857196,2.359513
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,340000.0,20.0,2.0,12 RUE DES ECOUFFES 75004,17000.0,1,0,48.85673,2.358576
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1750000.0,103.0,3.0,60 RUE SAINT ANTOINE 75004,16990.29,1,0,48.854323,2.363968
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,2000000.0,118.0,4.0,29 RUE DES FRANCS BOURGEOIS 75004,16949.15,1,0,48.85734,2.36137
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,609970.0,36.0,2.0,73 RUE SAINT MARTIN 75004,16943.61,1,0,48.859421,2.350423
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,220000.0,13.0,1.0,40 RUE SAINT PAUL 75004,16923.08,1,0,48.854388,2.362577
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,186000.0,11.0,1.0,56 RUE ST LOUIS EN L ILE 75004,16909.09,1,0,48.852077,2.356007
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1350000.0,80.0,4.0,7 RUE SAINT ANTOINE 75004,16875.0,1,0,48.853299,2.367261
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,506000.0,30.0,1.0,4 RUE DE RIVOLI 75004,16866.67,1,0,48.855254,2.361406
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,843200.0,50.0,2.0,10 RUE BEAUTREILLIS 75004,16864.0,1,0,48.852758,2.363522
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1766400.0,105.0,6.0,56 RUE DES ARCHIVES 75004,16822.86,1,0,48.85997,2.356875
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,672000.0,40.0,3.0,9 RUE DE LA CERISAIE 75004,16800.0,1,0,48.851768,2.366514
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1090000.0,65.0,3.0,35 RUE DU BOURG TIBOURG 75004,16769.23,1,0,48.857816,2.356482
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,385000.0,23.0,1.0,77 RUE SAINT ANTOINE 75004,16739.13,1,0,48.854426,2.362996
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,518000.0,31.0,1.0,45 RUE STE CROIX BRETONNERIE 75004,16709.68,1,0,48.858906,2.3539
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,600000.0,36.0,2.0,6 RUE DE BIRAGUE 75004,16666.67,1,0,48.854201,2.365069
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,300000.0,18.0,1.0,8 RUE STE CROIX BRETONNERIE 75004,16666.67,1,0,48.857783,2.35728
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1166150.0,70.0,1.0,13 RUE DES TOURNELLES 75004,16659.29,1,0,48.854387,2.367215
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,466050.0,28.0,1.0,26 RUE BEAUTREILLIS 75004,16644.64,1,0,48.853571,2.364437
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,730000.0,44.0,2.0,13 RUE DES TOURNELLES 75004,16590.91,1,0,48.854387,2.367215
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,630000.0,38.0,2.0,41 BD HENRI IV 75004,16578.95,1,0,48.852569,2.366643
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,329920.0,20.0,2.0,6 RUE LE REGRATTIER 75004,16496.0,1,0,48.851964,2.354506
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,757000.0,46.0,4.0,3 RUE DU TRESOR 75004,16456.52,1,0,48.856858,2.358169
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1300000.0,79.0,4.0,78 RUE DE RIVOLI 75004,16455.7,1,0,48.857819,2.350784
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,739650.0,45.0,3.0,22 RUE DU PETIT MUSC 75004,16436.67,1,0,48.852464,2.363989
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1100000.0,67.0,2.0,6 RUE ST LOUIS EN L ILE 75004,16417.91,1,0,48.850977,2.359074
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,2124000.0,130.0,4.0,1 RUE BEAUTREILLIS 75004,16338.46,1,0,48.852226,2.362764
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,980000.0,60.0,2.0,5 RUE D ORMESSON 75004,16333.33,1,0,48.855166,2.362821
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,342494.0,21.0,1.0,19 RUE DE TURENNE 75004,16309.24,1,0,48.855817,2.363748
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1222900.1,75.0,4.0,18 RUE MALHER 75004,16305.33,1,0,48.856358,2.361439
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,342000.0,21.0,1.0,1 RUE DES DEUX PONTS 75004,16285.71,1,0,48.851263,2.35594
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,813750.0,50.0,3.0,34 RUE DU TEMPLE 75004,16275.0,1,0,48.859566,2.354219
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,2205000.0,136.0,5.0,21 RUE DU RENARD 75004,16213.24,1,0,48.85905,2.352137
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1230000.0,76.0,4.0,21 BD HENRI IV 75004,16184.21,1,0,48.851806,2.364128
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,970010.0,60.0,3.0,10 RUE BUDE 75004,16166.83,1,0,48.851758,2.355648
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,695000.0,43.0,2.0,3 BD BOURDON 75004,16162.79,1,0,48.847976,2.365744
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,727264.0,45.0,2.0,42 RUE VIEILLE DU TEMPLE 75004,16161.42,1,0,48.857947,2.357982
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,210000.0,13.0,1.0,27 RUE ST LOUIS EN L ILE 75004,16153.85,1,0,48.851634,2.356965
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,516200.0,32.0,1.0,15 RUE DES ARCHIVES 75004,16131.25,1,0,48.858265,2.354883
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,805000.0,50.0,3.0,19 RUE SAINT ANTOINE 75004,16100.0,1,0,48.853478,2.366072
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,305000.0,19.0,1.0,11 RUE DE TURENNE 75004,16052.63,1,0,48.855378,2.363428
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,576700.0,36.0,2.0,24 RUE DE SEVIGNE 75004,16019.44,1,0,48.85637,2.362605
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1650000.0,103.0,3.0,59 RUE DU TEMPLE 75004,16019.42,1,0,48.860347,2.354692
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,160000.0,10.0,1.0,14 RUE DU ROI DE SICILE 75004,16000.0,1,0,48.855906,2.359694
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,367500.0,23.0,1.0,7 RUE GEOFFROY L ANGEVIN 75004,15978.26,1,0,48.86062,2.354171
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1100000.0,69.0,3.0,3 RUE DU PAS DE LA MULE 75004,15942.03,1,0,48.855782,2.367962
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1321800.0,83.0,4.0,54 RUE STE CROIX BRETONNERIE 75004,15925.3,1,0,48.858986,2.35399
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,3030810.0,191.0,7.0,3 BD HENRI IV 75004,15868.12,1,0,48.850353,2.359339
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,396280.0,25.0,1.0,6 RUE BOUTAREL 75004,15851.2,1,0,48.85233,2.353929
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1236000.0,78.0,4.0,16 RUE CHARLEMAGNE 75004,15846.15,1,0,48.854387,2.359882
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,440000.0,28.0,1.0,25 RUE QUINCAMPOIX 75004,15714.29,1,0,48.86004,2.34997
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,627500.0,40.0,2.0,50 RUE DE RIVOLI 75004,15687.5,1,0,48.856976,2.354183
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1175000.0,75.0,4.0,9 RUE DU FAUCONNIER 75004,15666.67,1,0,48.853832,2.359598
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,799000.0,51.0,3.0,22 RUE FRANCOIS MIRON 75004,15666.67,1,0,48.855803,2.355978
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,360000.0,23.0,1.0,31 RUE VIEILLE DU TEMPLE 75004,15652.17,1,0,48.85752,2.357472
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,485000.0,31.0,2.0,4 RUE DE JARENTE 75004,15645.16,1,0,48.855697,2.363114
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,938000.0,60.0,4.0,12 BD MORLAND 75004,15633.33,1,0,48.849093,2.364581
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,468000.0,30.0,2.0,2 RUE BRISEMICHE 75004,15600.0,1,0,48.859218,2.351617
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,466752.0,30.0,1.0,12 RUE JACQUES COEUR 75004,15558.4,1,0,48.853059,2.367627
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,372000.0,24.0,1.0,41 RUE ST LOUIS EN L ILE 75004,15500.0,1,0,48.851972,2.356024
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,465000.0,30.0,2.0,32 RUE DES TOURNELLES 75004,15500.0,1,0,48.855429,2.367368
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,930000.0,60.0,3.0,12 BD MORLAND 75004,15500.0,1,0,48.849093,2.364581
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,557500.0,36.0,2.0,22 RUE VIEILLE DU TEMPLE 75004,15486.11,1,0,48.856943,2.357144
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1130000.0,73.0,3.0,41 RUE DES FRANCS BOURGEOIS 75004,15479.45,1,0,48.857977,2.359938
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,585500.0,38.0,2.0,3 RUE CHARLES V 75004,15407.89,1,0,48.852505,2.363492
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,647000.0,42.0,2.0,39 RUE STE CROIX BRETONNERIE 75004,15404.76,1,0,48.858773,2.354201
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1000000.0,65.0,2.0,39 RUE ST LOUIS EN L ILE 75004,15384.62,1,0,48.851941,2.356112
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1122000.0,73.0,4.0,39 RUE DE RIVOLI 75004,15369.86,1,0,48.857867,2.349849
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,1900000.0,124.0,4.0,64 RUE ST LOUIS EN L ILE 75004,15322.58,1,0,48.852242,2.355549
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,306100.0,20.0,1.0,10 RUE DU TRESOR 75004,15305.0,1,0,48.857218,2.357657
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,565450.0,37.0,2.0,1 RUE DES HOSPIT ST GERVAIS 75004,15282.43,1,0,48.857777,2.358467
75004,6.68,7.4,7.08,4.08,5.6,6.36,5.0,6.64,7.52,3.207,5.194,20,0.0,715000.0,47.0,2.0,51 RUE ST LOUIS EN L ILE 75004,15212.77,1,0,48.852126,2.355594
